,Hour,Weekno,Enhanced_Weekday,gas_price,demand_2da,Solar7da,Wind7da,np15_outage_total,demandMinusWindMinusSolar,Ph,target0
2023-08-23 06:00:00,7.0,34.0,3.0,7.07,26581.69,67.93,81.2,2693.83,26432.559999999998,46.25076,53.45072
2023-08-23 07:00:00,8.0,34.0,3.0,7.07,27438.42,654.9,57.63,2721.92,26725.889999999996,53.45072,42.96352
2023-08-23 08:00:00,9.0,34.0,3.0,7.07,27731.77,1421.84,35.21,2765.16,26274.72,42.96352,41.64846
2023-08-23 09:00:00,10.0,34.0,3.0,7.07,27446.59,1715.21,22.18,2798.8,25709.2,41.64846,39.75159
2023-08-23 10:00:00,11.0,34.0,3.0,7.07,27709.43,1762.15,17.24,2855.39,25930.039999999997,39.75159,40.27128
2023-08-23 11:00:00,12.0,34.0,3.0,7.07,28512.83,1781.74,15.88,2889.71,26715.21,40.27128,41.05147
2023-08-23 12:00:00,13.0,34.0,3.0,7.07,29892.07,1788.36,12.98,2914.02,28090.73,41.05147,42.1907
2023-08-23 13:00:00,14.0,34.0,3.0,7.07,31695.53,1789.76,11.01,2860.37,29894.760000000002,42.1907,43.43355
2023-08-23 14:00:00,15.0,34.0,3.0,7.07,33622.53,1790.52,11.49,2878.23,31820.519999999997,43.43355,47.88
2023-08-23 15:00:00,16.0,34.0,3.0,7.07,35609.16,1779.02,13.95,2885.59,33816.19000000001,47.88,49.63489
2023-08-23 16:00:00,17.0,34.0,3.0,7.07,37420.84,1733.08,19.12,2883.7799999999997,35668.63999999999,49.63489,49.26605
2023-08-23 17:00:00,18.0,34.0,3.0,7.07,38676.3,1455.43,38.7,2559.67,37182.170000000006,49.26605,54.44596
2023-08-23 18:00:00,19.0,34.0,3.0,7.07,38817.15,729.05,110.33,2499.76,37977.77,54.44596,62.65983
2023-08-23 19:00:00,20.0,34.0,3.0,7.07,38172.91,109.17,213.08,2494.8599999999997,37850.66,62.65983,85.10203
2023-08-23 20:00:00,21.0,34.0,3.0,7.07,37281.1,0.0,260.31,2456.35,37020.79,85.10203,62.35102
2023-08-23 21:00:00,22.0,34.0,3.0,7.07,35448.39,0.0,251.8,2484.02,35196.59,62.35102,59.29827
2023-08-23 22:00:00,23.0,34.0,3.0,7.07,32618.02,0.0,244.08,2491.49,32373.94,59.29827,52.39098
2023-08-23 23:00:00,24.0,34.0,3.0,7.07,29927.91,0.0,240.1,2501.8900000000003,29687.81,52.39098,48.13141
2023-08-24 00:00:00,1.0,34.0,4.0,6.76,27081.62,0.0,248.22,2545.63,26833.399999999998,48.13141,44.61705
2023-08-24 01:00:00,2.0,34.0,4.0,6.76,25577.06,0.0,232.22,2511.91,25344.84,44.61705,43.41802
2023-08-24 02:00:00,3.0,34.0,4.0,6.76,24554.74,0.0,209.3,2492.35,24345.440000000002,43.41802,42.25751
2023-08-24 03:00:00,4.0,34.0,4.0,6.76,23977.87,0.0,179.3,2482.5,23798.57,42.25751,41.50383
2023-08-24 04:00:00,5.0,34.0,4.0,6.76,24103.91,0.0,155.96,2474.11,23947.95,41.50383,41.44502
2023-08-24 05:00:00,6.0,34.0,4.0,6.76,25027.75,0.0,144.24,2427.13,24883.51,41.44502,46.1696
2023-08-24 06:00:00,7.0,34.0,4.0,6.76,26359.29,64.38,148.29,2417.28,26146.62,46.1696,50.84208
2023-08-24 07:00:00,8.0,34.0,4.0,6.76,27205.22,648.32,154.78,2419.12,26402.120000000003,50.84208,42.55612
2023-08-24 08:00:00,9.0,34.0,4.0,6.76,27276.95,1421.04,140.33,2438.8900000000003,25715.579999999998,42.55612,42.83702
2023-08-24 09:00:00,10.0,34.0,4.0,6.76,27197.94,1711.87,135.39,2508.88,25350.68,42.83702,40.22718
2023-08-24 10:00:00,11.0,34.0,4.0,6.76,27475.18,1748.76,156.77,2540.6800000000003,25569.65,40.22718,38.78387
2023-08-24 11:00:00,12.0,34.0,4.0,6.76,28370.05,1758.99,183.66,2574.58,26427.399999999998,38.78387,39.77594
2023-08-24 12:00:00,13.0,34.0,4.0,6.76,29687.74,1759.58,232.74,2609.5,27695.420000000002,39.77594,41.23496
2023-08-24 13:00:00,14.0,34.0,4.0,6.76,31501.49,1763.79,361.07,2570.76,29376.63,41.23496,45.0
2023-08-24 14:00:00,15.0,34.0,4.0,6.76,33293.13,1760.68,543.58,2586.6099999999997,30988.869999999995,45.0,46.0
2023-08-24 15:00:00,16.0,34.0,4.0,6.76,35064.96,1738.21,703.95,2587.29,32622.8,46.0,44.63023
2023-08-24 16:00:00,17.0,34.0,4.0,6.76,36464.37,1669.27,834.82,2574.37,33960.280000000006,44.63023,42.8498
2023-08-24 17:00:00,18.0,34.0,4.0,6.76,37421.81,1364.9,942.05,2519.5299999999997,35114.85999999999,42.8498,53.47117
2023-08-24 18:00:00,19.0,34.0,4.0,6.76,37436.2,660.55,986.48,2462.6,35789.16999999999,53.47117,63.60054
2023-08-24 19:00:00,20.0,34.0,4.0,6.76,36673.83,91.7,976.35,2488.3,35605.780000000006,63.60054,79.81477
2023-08-24 20:00:00,21.0,34.0,4.0,6.76,35750.96,0.0,975.24,2285.83,34775.72,79.81477,59.72753
2023-08-24 21:00:00,22.0,34.0,4.0,6.76,34006.02,0.0,988.24,2369.7799999999997,33017.78,59.72753,53.46476
2023-08-24 22:00:00,23.0,34.0,4.0,6.76,31425.05,0.0,989.37,2393.48,30435.68,53.46476,46.1237
2023-08-24 23:00:00,24.0,34.0,4.0,6.76,28924.75,0.0,950.52,2403.92,27974.23,46.1237,45.70153
2023-08-25 00:00:00,1.0,34.0,5.0,7.73,27199.64,0.0,927.46,2403.0699999999997,26272.18,45.70153,50.41139
2023-08-25 01:00:00,2.0,34.0,5.0,7.73,25747.72,0.0,844.35,2372.91,24903.370000000003,50.41139,48.0619
2023-08-25 02:00:00,3.0,34.0,5.0,7.73,24656.48,0.0,817.25,2362.21,23839.23,48.0619,44.13
2023-08-25 03:00:00,4.0,34.0,5.0,7.73,24034.74,0.0,840.82,2459.3,23193.920000000002,44.13,41.58553
2023-08-25 04:00:00,5.0,34.0,5.0,7.73,24103.24,0.0,874.91,2451.66,23228.33,41.58553,41.85484
2023-08-25 05:00:00,6.0,34.0,5.0,7.73,24951.77,0.0,891.55,3225.4700000000003,24060.22,41.85484,48.2898
2023-08-25 06:00:00,7.0,34.0,5.0,7.73,26066.8,62.27,883.71,3152.18,25120.82,48.2898,56.38039
2023-08-25 07:00:00,8.0,34.0,5.0,7.73,26718.93,651.12,861.55,3151.83,25206.260000000002,56.38039,45.92897
2023-08-25 08:00:00,9.0,34.0,5.0,7.73,26812.04,1427.91,797.06,3170.88,24587.07,45.92897,36.78786
2023-08-25 09:00:00,10.0,34.0,5.0,7.73,26528.9,1713.59,668.21,3201.06,24147.100000000002,36.78786,34.01638
2023-08-25 10:00:00,11.0,34.0,5.0,7.73,26405.88,1751.36,510.93,3227.21,24143.59,34.01638,32.97
2023-08-25 11:00:00,12.0,34.0,5.0,7.73,26810.66,1761.64,369.53,3207.74,24679.49,32.97,35.93114
2023-08-25 12:00:00,13.0,34.0,5.0,7.73,27717.48,1813.78,276.15,3177.66,25627.55,35.93114,38.97594
2023-08-25 13:00:00,14.0,34.0,5.0,7.73,29361.11,1816.49,242.15,3192.88,27302.469999999998,38.97594,41.94821
2023-08-25 14:00:00,15.0,34.0,5.0,7.73,31251.18,1822.11,247.13,3213.5299999999997,29181.94,41.94821,43.19529
2023-08-25 15:00:00,16.0,34.0,5.0,7.73,33284.44,1816.56,283.8,3225.76,31184.08,43.19529,49.48263
2023-08-25 16:00:00,17.0,34.0,5.0,7.73,35091.98,1773.96,359.58,3237.1400000000003,32958.44,49.48263,50.15379
2023-08-25 17:00:00,18.0,34.0,5.0,7.73,36159.84,1485.21,491.4,2539.46,34183.229999999996,50.15379,62.38488
2023-08-25 18:00:00,19.0,34.0,5.0,7.73,36062.6,727.19,601.53,2354.74,34733.88,62.38488,67.10916
2023-08-25 19:00:00,20.0,34.0,5.0,7.73,35281.57,102.01,647.44,2299.94,34532.119999999995,67.10916,78.79498
2023-08-25 20:00:00,21.0,34.0,5.0,7.73,34278.6,0.0,689.62,2267.6,33588.979999999996,78.79498,62.49968
2023-08-25 21:00:00,22.0,34.0,5.0,7.73,32817.42,0.0,739.35,2265.56,32078.07,62.49968,58.10987
2023-08-25 22:00:00,23.0,34.0,5.0,7.73,30658.74,0.0,789.15,2263.73,29869.59,58.10987,53.29405
2023-08-25 23:00:00,24.0,34.0,5.0,7.73,28532.38,0.0,833.53,2262.71,27698.850000000002,53.29405,45.52124
2023-08-26 00:00:00,1.0,34.0,6.0,7.75,26772.86,0.0,915.05,2311.3,25857.81,45.52124,49.73837
2023-08-26 01:00:00,2.0,34.0,6.0,7.75,25399.95,0.0,912.81,2443.59,24487.14,49.73837,47.93898
2023-08-26 02:00:00,3.0,34.0,6.0,7.75,24297.4,0.0,880.75,2464.2200000000003,23416.65,47.93898,46.77248
2023-08-26 03:00:00,4.0,34.0,6.0,7.75,23548.74,0.0,829.67,2456.45,22719.070000000003,46.77248,45.0
2023-08-26 04:00:00,5.0,34.0,6.0,7.75,23283.36,0.0,802.86,2879.9799999999996,22480.5,45.0,43.95362
2023-08-26 05:00:00,6.0,34.0,6.0,7.75,23308.61,0.0,814.73,3644.7599999999998,22493.88,43.95362,47.88856
2023-08-26 06:00:00,7.0,34.0,6.0,7.75,23478.37,58.18,809.08,3647.09,22611.109999999997,47.88856,47.76261
2023-08-26 07:00:00,8.0,34.0,6.0,7.75,23368.7,664.75,749.5,3665.07,21954.45,47.76261,39.61967
2023-08-26 08:00:00,9.0,34.0,6.0,7.75,23210.31,1470.99,632.73,3753.3100000000004,21106.59,39.61967,37.47
2023-08-26 09:00:00,10.0,34.0,6.0,7.75,22949.41,1763.78,484.77,3773.44,20700.86,37.47,33.19391
2023-08-26 10:00:00,11.0,34.0,6.0,7.75,23006.48,1807.86,337.14,3799.3900000000003,20861.48,33.19391,33.54378
2023-08-26 11:00:00,12.0,34.0,6.0,7.75,23656.69,1819.42,232.95,3902.88,21604.319999999996,33.54378,35.0
2023-08-26 12:00:00,13.0,34.0,6.0,7.75,24835.11,1817.13,191.41,3870.65,22826.57,35.0,39.71497
2023-08-26 13:00:00,14.0,34.0,6.0,7.75,26598.79,1822.43,198.98,3855.2799999999997,24577.38,39.71497,40.52
2023-08-26 14:00:00,15.0,34.0,6.0,7.75,28508.99,1832.05,245.97,3846.9500000000003,26430.97,40.52,44.55872
2023-08-26 15:00:00,16.0,34.0,6.0,7.75,30705.63,1826.77,336.94,3854.6,28541.920000000002,44.55872,45.5556
2023-08-26 16:00:00,17.0,34.0,6.0,7.75,32574.56,1779.45,472.36,3844.14,30322.75,45.5556,47.85678
2023-08-26 17:00:00,18.0,34.0,6.0,7.75,34316.37,1478.98,619.66,3715.66,32217.73,47.85678,56.81668
2023-08-26 18:00:00,19.0,34.0,6.0,7.75,34891.94,706.54,718.63,2887.51,33466.770000000004,56.81668,63.52
2023-08-26 19:00:00,20.0,34.0,6.0,7.75,34267.13,90.47,773.34,2763.87,33403.32,63.52,72.08866
2023-08-26 20:00:00,21.0,34.0,6.0,7.75,33291.37,0.0,806.75,2695.75,32484.620000000003,72.08866,57.86214
2023-08-26 21:00:00,22.0,34.0,6.0,7.75,31747.11,0.0,820.06,2712.0,30927.05,57.86214,55.99
2023-08-26 22:00:00,23.0,34.0,6.0,7.75,29689.85,0.0,831.99,2717.63,28857.859999999997,55.99,51.63456
2023-08-26 23:00:00,24.0,34.0,6.0,7.75,27791.4,0.0,839.78,2713.6499999999996,26951.620000000003,51.63456,52.83379
2023-08-27 00:00:00,1.0,34.0,7.0,7.75,26372.63,0.0,835.36,2880.64,25537.27,52.83379,49.5261
2023-08-27 01:00:00,2.0,34.0,7.0,7.75,24975.66,0.0,837.57,2967.96,24138.09,49.5261,49.10226
2023-08-27 02:00:00,3.0,34.0,7.0,7.75,23959.35,0.0,833.87,2967.06,23125.48,49.10226,46.10092
2023-08-27 03:00:00,4.0,34.0,7.0,7.75,23196.97,0.0,808.05,2968.2299999999996,22388.920000000002,46.10092,45.49643
2023-08-27 04:00:00,5.0,34.0,7.0,7.75,22799.92,0.0,765.71,2943.1499999999996,22034.21,45.49643,44.78509
2023-08-27 05:00:00,6.0,34.0,7.0,7.75,22668.19,0.0,716.13,3721.2400000000002,21952.059999999998,44.78509,47.53424
2023-08-27 06:00:00,7.0,34.0,7.0,7.75,22466.37,56.02,662.9,3723.2,21747.449999999997,47.53424,51.10375
2023-08-27 07:00:00,8.0,34.0,7.0,7.75,22225.83,668.66,579.58,3751.05,20977.59,51.10375,40.18946
2023-08-27 08:00:00,9.0,34.0,7.0,7.75,22122.73,1482.55,436.86,3902.38,20203.32,40.18946,37.14919
2023-08-27 09:00:00,10.0,34.0,7.0,7.75,22052.0,1770.09,298.7,3926.3500000000004,19983.21,37.14919,34.0
2023-08-27 10:00:00,11.0,34.0,7.0,7.75,22327.41,1809.73,210.01,3950.71,20307.670000000002,34.0,33.3657
2023-08-27 11:00:00,12.0,34.0,7.0,7.75,23259.89,1816.02,160.58,3913.13,21283.289999999997,33.3657,35.35024
2023-08-27 12:00:00,13.0,34.0,7.0,7.75,24722.91,1811.02,140.88,3871.56,22771.01,35.35024,38.59428
2023-08-27 13:00:00,14.0,34.0,7.0,7.75,26907.34,1814.31,143.72,3862.51,24949.309999999998,38.59428,38.87301
2023-08-27 14:00:00,15.0,34.0,7.0,7.75,29251.45,1820.85,180.08,3842.87,27250.52,38.87301,44.84619
2023-08-27 15:00:00,16.0,34.0,7.0,7.75,31731.07,1814.49,261.95,3806.34,29654.629999999997,44.84619,49.46704
2023-08-27 16:00:00,17.0,34.0,7.0,7.75,33991.31,1766.88,391.2,3769.7200000000003,31833.229999999996,49.46704,49.57175
2023-08-27 17:00:00,18.0,34.0,7.0,7.75,35840.92,1466.11,547.77,3739.35,33827.04,49.57175,63.7597
2023-08-27 18:00:00,19.0,34.0,7.0,7.75,36496.45,690.63,666.52,2884.49,35139.3,63.7597,69.7618
2023-08-27 19:00:00,20.0,34.0,7.0,7.75,35778.01,82.31,741.77,2769.35,34953.93000000001,69.7618,78.89446
2023-08-27 20:00:00,21.0,34.0,7.0,7.75,34669.34,0.0,767.98,2740.4700000000003,33901.35999999999,78.89446,64.92221
2023-08-27 21:00:00,22.0,34.0,7.0,7.75,32970.0,0.0,757.79,2752.73,32212.21,64.92221,66.07636
2023-08-27 22:00:00,23.0,34.0,7.0,7.75,30464.8,0.0,774.9,2780.2799999999997,29689.899999999998,66.07636,58.28299
2023-08-27 23:00:00,24.0,34.0,7.0,7.75,28117.48,0.0,805.62,2807.3900000000003,27311.86,58.28299,52.02
2023-08-28 00:00:00,1.0,35.0,1.0,7.75,27417.57,0.0,781.11,2861.9300000000003,26636.46,52.02,48.98206
2023-08-28 01:00:00,2.0,35.0,1.0,7.75,25985.82,0.0,772.09,2867.0600000000004,25213.73,48.98206,45.07784
2023-08-28 02:00:00,3.0,35.0,1.0,7.75,24990.88,0.0,737.44,2858.6499999999996,24253.440000000002,45.07784,44.5454
2023-08-28 03:00:00,4.0,35.0,1.0,7.75,24379.6,0.0,714.38,2851.28,23665.219999999998,44.5454,43.46963
2023-08-28 04:00:00,5.0,35.0,1.0,7.75,24547.96,0.0,681.73,2853.1099999999997,23866.23,43.46963,44.49
2023-08-28 05:00:00,6.0,35.0,1.0,7.75,25510.23,0.0,621.49,3630.5600000000004,24888.739999999998,44.49,48.57
2023-08-28 06:00:00,7.0,35.0,1.0,7.75,26946.12,55.71,555.32,3791.9900000000002,26335.09,48.57,59.66653
2023-08-28 07:00:00,8.0,35.0,1.0,7.75,28035.97,683.67,467.81,2968.31,26884.49,59.66653,53.06963
2023-08-28 08:00:00,9.0,35.0,1.0,7.75,28374.4,1511.29,348.28,3024.3999999999996,26514.83,53.06963,43.4802
2023-08-28 09:00:00,10.0,35.0,1.0,7.75,28717.18,1798.5,251.15,3051.9700000000003,26667.53,43.4802,43.18413
2023-08-28 10:00:00,11.0,35.0,1.0,7.75,29184.63,1839.51,188.9,2990.06,27156.22,43.18413,44.55564
2023-08-28 11:00:00,12.0,35.0,1.0,7.75,30501.69,1845.19,139.96,3048.7200000000003,28516.54,44.55564,46.43174
2023-08-28 12:00:00,13.0,35.0,1.0,7.75,32473.62,1855.05,110.61,3086.84,30507.96,46.43174,50.49213
2023-08-28 13:00:00,14.0,35.0,1.0,7.75,34842.42,1855.17,114.56,3077.25,32872.69,50.49213,51.55677
2023-08-28 14:00:00,15.0,35.0,1.0,7.75,37268.91,1855.38,156.19,3093.8599999999997,35257.340000000004,51.55677,59.00395
2023-08-28 15:00:00,16.0,35.0,1.0,7.75,39473.31,1847.31,240.77,3024.34,37385.23,59.00395,69.58921
2023-08-28 16:00:00,17.0,35.0,1.0,7.75,40992.82,1795.1,375.61,2995.51,38822.11,69.58921,75.25498
2023-08-28 17:00:00,18.0,35.0,1.0,7.75,42077.78,1474.49,562.52,2894.5299999999997,40040.770000000004,75.25498,91.62089
2023-08-28 18:00:00,19.0,35.0,1.0,7.75,42172.93,679.15,732.56,2777.79,40761.22,91.62089,134.91005
2023-08-28 19:00:00,20.0,35.0,1.0,7.75,41224.53,74.42,849.44,2745.0600000000004,40300.67,134.91005,141.90897
2023-08-28 20:00:00,21.0,35.0,1.0,7.75,39521.39,0.0,931.49,2256.3,38589.9,141.90897,85.5
2023-08-28 21:00:00,22.0,35.0,1.0,7.75,37320.13,0.0,973.33,2259.41,36346.799999999996,85.5,69.82488
2023-08-28 22:00:00,23.0,35.0,1.0,7.75,34365.02,0.0,1015.7,2299.41,33349.32,69.82488,58.36183
2023-08-28 23:00:00,24.0,35.0,1.0,7.75,31561.65,0.0,1062.63,2314.0299999999997,30499.02,58.36183,53.38424
2023-08-29 00:00:00,1.0,35.0,2.0,13.34,29377.77,0.0,1053.87,2318.1899999999996,28323.9,53.38424,51.08
2023-08-29 01:00:00,2.0,35.0,2.0,13.34,27768.55,0.0,1048.6,2280.4300000000003,26719.95,51.08,49.48
2023-08-29 02:00:00,3.0,35.0,2.0,13.34,26506.27,0.0,1042.03,2632.7200000000003,25464.24,49.48,48.08
2023-08-29 03:00:00,4.0,35.0,2.0,13.34,25738.51,0.0,1029.3,2479.45,24709.21,48.08,46.80168
2023-08-29 04:00:00,5.0,35.0,2.0,13.34,25714.79,0.0,1013.04,2619.56,24701.75,46.80168,46.7824
2023-08-29 05:00:00,6.0,35.0,2.0,13.34,26521.75,0.0,1013.18,3253.73,25508.57,46.7824,51.1804
2023-08-29 06:00:00,7.0,35.0,2.0,13.34,28034.09,53.4,989.03,3257.3599999999997,26991.66,51.1804,62.8723
2023-08-29 07:00:00,8.0,35.0,2.0,13.34,28990.77,683.94,896.72,3257.14,27410.11,62.8723,48.53543
2023-08-29 08:00:00,9.0,35.0,2.0,13.34,29568.64,1522.23,747.44,3302.07,27298.97,48.53543,40.19678
2023-08-29 09:00:00,10.0,35.0,2.0,13.34,30152.43,1808.15,567.17,3342.06,27777.11,40.19678,40.43731
2023-08-29 10:00:00,11.0,35.0,2.0,13.34,31027.16,1839.66,378.25,3380.5600000000004,28809.25,40.43731,44.21257
2023-08-29 11:00:00,12.0,35.0,2.0,13.34,32572.87,1845.24,232.27,3407.87,30495.359999999997,44.21257,45.85367
2023-08-29 12:00:00,13.0,35.0,2.0,13.34,34677.42,1841.2,154.76,3076.5,32681.460000000003,45.85367,46.60148
2023-08-29 13:00:00,14.0,35.0,2.0,13.34,37209.45,1844.18,110.49,3084.5299999999997,35254.78,46.60148,48.65391
2023-08-29 14:00:00,15.0,35.0,2.0,13.34,39625.92,1845.99,91.85,3071.38,37688.08,48.65391,48.0
2023-08-29 15:00:00,16.0,35.0,2.0,13.34,41895.04,1838.0,89.43,3064.4700000000003,39967.61,48.0,54.4792
2023-08-29 16:00:00,17.0,35.0,2.0,13.34,43456.69,1792.16,105.01,3228.98,41559.52,54.4792,59.84
2023-08-29 17:00:00,18.0,35.0,2.0,13.34,44486.13,1474.9,166.34,3165.98,42844.89,59.84,67.00305
2023-08-29 18:00:00,19.0,35.0,2.0,13.34,44283.14,668.99,262.51,2311.51,43351.64,67.00305,101.42085
2023-08-29 19:00:00,20.0,35.0,2.0,13.34,42948.52,65.83,376.55,2288.0599999999995,42506.13999999999,101.42085,118.08708
2023-08-29 20:00:00,21.0,35.0,2.0,13.34,41488.5,0.0,447.12,2270.48,41041.38,118.08708,72.8765
2023-08-29 21:00:00,22.0,35.0,2.0,13.34,39342.0,0.0,450.85,2305.09,38891.15,72.8765,61.87635
2023-08-29 22:00:00,23.0,35.0,2.0,13.34,36192.3,0.0,438.89,2355.62,35753.41,61.87635,55.37041
2023-08-29 23:00:00,24.0,35.0,2.0,13.34,33209.39,0.0,391.83,2350.92,32817.56,55.37041,55.32219
2023-08-30 00:00:00,1.0,35.0,3.0,9.69,29460.56,0.0,360.19,2391.5,29100.370000000003,55.32219,48.36704
2023-08-30 01:00:00,2.0,35.0,3.0,9.69,27859.08,0.0,305.28,2384.5,27553.800000000003,48.36704,46.55097
2023-08-30 02:00:00,3.0,35.0,3.0,9.69,26630.32,0.0,253.26,2378.47,26377.06,46.55097,47.14456
2023-08-30 03:00:00,4.0,35.0,3.0,9.69,25911.97,0.0,238.14,2526.56,25673.83,47.14456,44.86674
2023-08-30 04:00:00,5.0,35.0,3.0,9.69,25928.01,0.0,237.36,2519.5299999999997,25690.649999999998,44.86674,45.32873
2023-08-30 05:00:00,6.0,35.0,3.0,9.69,26760.48,0.0,236.35,3230.85,26524.13,45.32873,53.28987
2023-08-30 06:00:00,7.0,35.0,3.0,9.69,28186.19,42.57,226.49,3338.86,27917.129999999997,53.28987,55.76947
2023-08-30 07:00:00,8.0,35.0,3.0,9.69,29117.26,633.21,216.42,3449.7999999999997,28267.63,55.76947,47.77019
2023-08-30 08:00:00,9.0,35.0,3.0,9.69,29583.87,1451.41,217.48,3490.53,27914.98,47.77019,38.51063
2023-08-30 09:00:00,10.0,35.0,3.0,9.69,29927.17,1752.72,264.3,3455.22,27910.149999999998,38.51063,35.07682
2023-08-30 10:00:00,11.0,35.0,3.0,9.69,30506.4,1797.84,313.52,3489.34,28395.04,35.07682,36.46197
2023-08-30 11:00:00,12.0,35.0,3.0,9.69,31671.4,1804.44,285.78,3518.52,29581.180000000004,36.46197,39.93166
2023-08-30 12:00:00,13.0,35.0,3.0,9.69,33428.88,1800.34,208.08,3280.59,31420.459999999995,39.93166,40.59461
2023-08-30 13:00:00,14.0,35.0,3.0,9.69,35839.32,1809.16,133.36,3276.2700000000004,33896.799999999996,40.59461,44.20311
2023-08-30 14:00:00,15.0,35.0,3.0,9.69,38151.98,1815.26,82.43,3270.25,36254.29,44.20311,51.29291
2023-08-30 15:00:00,16.0,35.0,3.0,9.69,40238.5,1810.84,53.42,3266.65,38374.240000000005,51.29291,52.73216
2023-08-30 16:00:00,17.0,35.0,3.0,9.69,41788.15,1759.99,45.0,3266.2,39983.16,52.73216,56.38666
2023-08-30 17:00:00,18.0,35.0,3.0,9.69,42871.38,1410.52,107.5,3055.9,41353.36,56.38666,62.79321
2023-08-30 18:00:00,19.0,35.0,3.0,9.69,42485.21,613.6,208.98,2188.49,41662.63,62.79321,113.45
2023-08-30 19:00:00,20.0,35.0,3.0,9.69,41242.42,54.56,289.33,2156.49,40898.53,113.45,99.24112
2023-08-30 20:00:00,21.0,35.0,3.0,9.69,39688.33,0.0,350.63,2152.3999999999996,39337.700000000004,99.24112,64.47
2023-08-30 21:00:00,22.0,35.0,3.0,9.69,37496.76,0.0,380.83,2111.68,37115.93,64.47,59.29973
2023-08-30 22:00:00,23.0,35.0,3.0,9.69,34516.66,0.0,382.14,2186.45,34134.520000000004,59.29973,53.13229
2023-08-30 23:00:00,24.0,35.0,3.0,9.69,31605.37,0.0,366.63,2178.5299999999997,31238.739999999998,53.13229,52.41564
2023-08-31 00:00:00,1.0,35.0,4.0,6.9,28466.63,0.0,374.89,2461.39,28091.74,52.41564,46.09522
2023-08-31 01:00:00,2.0,35.0,4.0,6.9,26886.2,0.0,318.11,2447.13,26568.09,46.09522,43.18589
2023-08-31 02:00:00,3.0,35.0,4.0,6.9,25749.32,0.0,257.76,2502.85,25491.56,43.18589,43.87786
2023-08-31 03:00:00,4.0,35.0,4.0,6.9,25009.79,0.0,212.69,2509.7799999999997,24797.100000000002,43.87786,42.43711
2023-08-31 04:00:00,5.0,35.0,4.0,6.9,25006.92,0.0,210.15,2507.71,24796.769999999997,42.43711,42.58551
2023-08-31 05:00:00,6.0,35.0,4.0,6.9,25831.87,0.0,223.35,3270.3599999999997,25608.52,42.58551,49.48788
2023-08-31 06:00:00,7.0,35.0,4.0,6.9,27164.62,35.32,225.28,3509.57,26904.02,49.48788,52.10921
2023-08-31 07:00:00,8.0,35.0,4.0,6.9,27957.57,594.73,217.56,3532.59,27145.28,52.10921,45.62689
2023-08-31 08:00:00,9.0,35.0,4.0,6.9,28284.96,1401.89,180.12,3598.9399999999996,26702.95,45.62689,38.87022
2023-08-31 09:00:00,10.0,35.0,4.0,6.9,28288.8,1720.36,145.4,3674.89,26423.039999999997,38.87022,31.59928
2023-08-31 10:00:00,11.0,35.0,4.0,6.9,28583.1,1777.59,144.78,3713.8900000000003,26660.73,31.59928,30.13558
2023-08-31 11:00:00,12.0,35.0,4.0,6.9,29452.2,1795.36,169.84,3737.68,27487.0,30.13558,32.6169
2023-08-31 12:00:00,13.0,35.0,4.0,6.9,30681.32,1799.79,238.74,3531.6400000000003,28642.789999999997,32.6169,33.93954
2023-08-31 13:00:00,14.0,35.0,4.0,6.9,32484.88,1799.1,354.98,3536.3599999999997,30330.800000000003,33.93954,40.90494
2023-08-31 14:00:00,15.0,35.0,4.0,6.9,34284.62,1794.82,522.55,3519.76,31967.250000000004,40.90494,42.91542
2023-08-31 15:00:00,16.0,35.0,4.0,6.9,35971.59,1771.54,698.88,3448.41,33501.17,42.91542,43.92857
2023-08-31 16:00:00,17.0,35.0,4.0,6.9,37209.72,1674.16,814.13,3421.8599999999997,34721.43,43.92857,46.57733
2023-08-31 17:00:00,18.0,35.0,4.0,6.9,37965.14,1281.17,890.31,3140.0699999999997,35793.66,46.57733,55.82087
2023-08-31 18:00:00,19.0,35.0,4.0,6.9,37705.11,522.99,937.96,2312.7200000000003,36244.16,55.82087,63.29708
2023-08-31 19:00:00,20.0,35.0,4.0,6.9,36791.68,36.55,959.15,2242.88,35795.979999999996,63.29708,67.54493
2023-08-31 20:00:00,21.0,35.0,4.0,6.9,35577.78,0.0,983.2,2218.08,34594.58,67.54493,57.54622
2023-08-31 21:00:00,22.0,35.0,4.0,6.9,33821.81,0.0,1005.13,2220.24,32816.68,57.54622,55.40192
2023-08-31 22:00:00,23.0,35.0,4.0,6.9,31326.85,0.0,1011.35,2322.06,30315.5,55.40192,48.87997
2023-08-31 23:00:00,24.0,35.0,4.0,6.9,28933.03,0.0,991.53,2318.96,27941.5,48.87997,46.5584
2023-09-01 00:00:00,1.0,35.0,5.0,6.34,27525.16,0.0,935.4,2515.96,26589.76,46.5584,41.41333
2023-09-01 01:00:00,2.0,35.0,5.0,6.34,26163.05,0.0,890.04,2543.42,25273.01,41.41333,38.97
2023-09-01 02:00:00,3.0,35.0,5.0,6.34,25225.7,0.0,853.36,2605.0,24372.34,38.97,38.60595
2023-09-01 03:00:00,4.0,35.0,5.0,6.34,24679.03,0.0,846.6,2564.34,23832.43,38.60595,36.84439
2023-09-01 04:00:00,5.0,35.0,5.0,6.34,24769.71,0.0,864.86,2626.13,23904.85,36.84439,37.04713
2023-09-01 05:00:00,6.0,35.0,5.0,6.34,25493.61,0.0,880.13,2415.4500000000003,24613.48,37.04713,43.53827
